YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.9,32.9,,,29.4,36.7,1044,,35 - 44,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,28.8,34.8,1467,,45 - 54,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.3,33.3,,,30.5,36.3,1761,,55 - 64,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.4,26.4,,,24.1,28.8,2337,,65 or older,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.6,25.6,,,24.2,27.0,5968,,,,,,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.4,39.4,,,35.7,43.3,1160,,,,,,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.4,22.4,,,17.0,28.9,277,,,,,,Hispanic,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,10.2,10.2,,,5.9,17.3,146,,,,,,Asian,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.2,24.2,,,14.4,37.7,70,,,,,,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.5,30.5,,,21.0,41.9,108,,,,,,2 or more races,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,,,19.0,45.8,72,,,,,,Other,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.8,36.8,,,35.3,38.3,7941,Total,,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Total,Total,OVR,OVERALL
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,42.8,42.8,,,40.6,45.0,3411,,,,Male,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Gender,Male,GEN,MALE
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.7,30.7,,,28.9,32.6,4530,,,,Female,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Gender,Female,GEN,FEMALE
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.3,38.3,,,34.6,42.1,1044,,35 - 44,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.2,39.2,,,36.0,42.5,1467,,45 - 54,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.5,38.5,,,35.4,41.6,1761,,55 - 64,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.2,37.2,,,34.7,39.8,2337,,65 or older,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.5,22.5,,,20.6,24.4,3189,,,,Male,,,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Gender,Male,GEN,MALE
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.3,37.3,,,35.6,38.9,5968,,,,,,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.2,37.2,,,33.4,41.2,1160,,,,,,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.1,36.1,,,29.5,43.3,277,,,,,,Hispanic,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.9,30.9,,,22.3,41.0,146,,,,,,Asian,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.1,38.1,,,26.0,51.9,70,,,,,,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.2,34.2,,,24.0,46.0,108,,,,,,2 or more races,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.6,29.6,,,17.7,45.1,72,,,,,,Other,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.4,37.4,,,35.9,38.9,7639,Total,,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Total,Total,OVR,OVERALL
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.1,42.1,,,39.8,44.5,3119,,,,Male,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Gender,Male,GEN,MALE
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.1,33.1,,,31.2,35.0,4520,,,,Female,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Gender,Female,GEN,FEMALE
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.7,39.7,,,36.0,43.6,1024,,35 - 44,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.4,39.4,,,36.3,42.7,1421,,45 - 54,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.3,36.3,,,33.4,39.3,1724,,55 - 64,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,29.8,29.8,,,27.4,32.4,2198,,65 or older,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.0,37.0,,,35.4,38.6,5770,,,,,,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.3,43.3,,,39.1,47.6,1059,,,,,,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,32.5,32.5,,,26.5,39.3,296,,,,,,Hispanic,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.0,35.0,,,25.3,46.2,129,,,,,,Asian,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.9,31.9,,,19.7,47.4,64,,,,,,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.2,36.2,,,25.4,48.6,111,,,,,,2 or more races,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,25.9,25.9,,,14.2,42.5,72,,,,,,Other,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q018,VALUE,51,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.5,20.5,,,12.5,31.8,129,,,,,,Asian,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.5,20.5,,,17.4,24.0,1003,,35 - 44,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.2,23.2,,,20.3,26.3,1416,,45 - 54,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.9,17.9,,,8.3,34.5,68,,,,,,Other,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.2,25.2,,,23.2,27.4,3074,,,,Male,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Gender,Male,GEN,MALE
